,close,SMA_10,SMA_30,temp,Differenza,scomp_sigLine,scomp_position,Status,Ritardi,Frequenze
310,-214,-241.9,-241.36666666666667,-0.5333333333333314,7.633333333333326,0,0.0,1,18,17
311,-227,-236.6,-241.63333333333333,5.033333333333331,5.566666666666663,1,1.0,0,4,17
312,-230,-233.0,-241.8,8.800000000000011,3.76666666666668,1,0.0,0,14,17
313,-242,-231.7,-243.1,11.400000000000006,2.5999999999999943,1,0.0,0,5,17
314,-250,-231.1,-244.4,13.300000000000011,1.9000000000000057,1,0.0,0,9,17
315,-235,-228.7,-245.23333333333332,16.53333333333333,3.23333333333332,1,0.0,0,32,17
316,-234,-226.9,-245.56666666666666,18.666666666666657,2.1333333333333258,1,0.0,0,18,17
317,-235,-229.8,-245.46666666666667,15.666666666666657,-3.0,1,0.0,0,16,17
318,-251,-233.3,-245.9,12.599999999999994,-3.066666666666663,1,0.0,0,1,17
319,-217,-233.5,-245.06666666666666,11.566666666666663,-1.0333333333333314,1,0.0,0,51,17
320,-225,-234.6,-244.16666666666666,9.566666666666663,-2.0,1,0.0,0,9,17
321,-218,-233.7,-243.2,9.5,-0.06666666666666288,1,0.0,0,24,17
322,-223,-233.0,-242.03333333333333,9.033333333333331,-0.46666666666666856,1,0.0,0,12,17
323,-236,-232.4,-242.36666666666667,9.966666666666669,0.9333333333333371,1,0.0,0,4,17
324,-223,-229.7,-242.23333333333332,12.533333333333331,2.566666666666663,1,0.0,0,30,17
325,-229,-229.1,-241.93333333333334,12.833333333333343,0.30000000000001137,1,0.0,0,11,17
326,-244,-230.1,-241.63333333333333,11.533333333333331,-1.3000000000000114,1,0.0,0,2,17
327,-253,-231.9,-241.16666666666666,9.266666666666652,-2.26666666666668,1,0.0,0,8,17
328,-266,-233.4,-241.03333333333333,7.633333333333326,-1.6333333333333258,1,0.0,0,4,17
329,-241,-235.8,-239.63333333333333,3.8333333333333144,-3.8000000000000114,1,0.0,0,42,17
330,-246,-237.9,-238.13333333333333,0.23333333333332007,-3.5999999999999943,1,0.0,0,12,17
331,-250,-241.1,-237.13333333333333,-3.9666666666666686,-4.199999999999989,0,-1.0,1,13,17
332,-260,-244.8,-236.93333333333334,-7.866666666666674,-3.9000000000000057,0,0.0,1,7,17
333,-262,-247.4,-237.16666666666666,-10.233333333333348,-2.3666666666666742,0,0.0,1,15,17
334,-269,-252.0,-237.6,-14.400000000000006,-4.166666666666657,0,0.0,1,10,17
335,-260,-255.1,-237.63333333333333,-17.46666666666667,-3.066666666666663,0,0.0,1,26,17
336,-194,-250.1,-235.7,-14.400000000000006,3.066666666666663,0,0.0,1,83,17
337,-203,-245.1,-235.6,-9.5,4.900000000000006,0,0.0,1,8,17
338,-217,-240.2,-235.63333333333333,-4.566666666666663,4.933333333333337,0,0.0,1,3,17
339,-218,-237.9,-235.73333333333332,-2.1666666666666856,2.3999999999999773,0,0.0,1,16,17
340,-225,-235.8,-236.1,0.29999999999998295,2.4666666666666686,1,1.0,0,10,17
341,-236,-234.4,-236.4,2.0,1.700000000000017,1,0.0,0,6,17
342,-228,-231.2,-236.33333333333334,5.133333333333354,3.133333333333354,1,0.0,0,25,17
343,-216,-226.6,-235.46666666666667,8.866666666666674,3.73333333333332,1,0.0,0,29,17
344,-214,-221.1,-234.26666666666668,13.166666666666686,4.300000000000011,1,0.0,0,19,17
345,-146,-209.7,-231.3,21.600000000000023,8.433333333333337,1,0.0,0,86,18
346,-158,-206.1,-228.76666666666668,22.666666666666686,1.0666666666666629,1,0.0,0,5,17
347,-147,-200.5,-225.83333333333334,25.333333333333343,2.666666666666657,1,0.0,0,29,18
348,-152,-194.0,-222.53333333333333,28.53333333333333,3.1999999999999886,1,0.0,0,12,17
349,-159,-188.1,-220.6,32.5,3.9666666666666686,1,0.0,0,10,17
350,-161,-181.7,-218.46666666666667,36.76666666666668,4.26666666666668,1,0.0,0,15,17
351,-168,-174.9,-216.8,41.900000000000006,5.133333333333326,1,0.0,0,10,17
352,-152,-167.3,-214.43333333333334,47.133333333333326,5.23333333333332,1,0.0,0,33,17
353,-165,-162.2,-212.06666666666666,49.866666666666674,2.7333333333333485,1,0.0,0,4,17
354,-152,-156.0,-209.7,53.69999999999999,3.8333333333333144,1,0.0,0,30,17
355,-168,-158.2,-207.66666666666666,49.46666666666667,-4.23333333333332,1,0.0,0,1,17
356,-184,-160.8,-205.66666666666666,44.866666666666646,-4.600000000000023,1,0.0,0,1,17
357,-158,-161.9,-202.5,40.599999999999994,-4.2666666666666515,1,0.0,0,43,17
358,-174,-164.1,-199.43333333333334,35.33333333333334,-5.2666666666666515,1,0.0,0,1,17
359,-158,-164.0,-196.66666666666666,32.66666666666666,-2.6666666666666856,1,0.0,0,33,17
360,-172,-165.1,-194.2,29.099999999999994,-3.566666666666663,1,0.0,0,3,17
361,-163,-164.6,-191.3,26.700000000000017,-2.3999999999999773,1,0.0,0,26,17
362,-176,-167.0,-188.5,21.5,-5.200000000000017,1,0.0,0,4,17
363,-192,-169.7,-186.16666666666666,16.46666666666667,-5.033333333333331,1,0.0,0,1,17
364,-207,-175.2,-184.1,8.900000000000006,-7.566666666666663,1,0.0,0,2,17
365,-218,-180.2,-182.7,2.5,-6.400000000000006,1,0.0,0,6,17
366,-182,-180.0,-182.3,2.3000000000000114,-0.19999999999998863,1,0.0,0,53,17
367,-198,-184.0,-182.13333333333333,-1.8666666666666742,-4.166666666666686,0,-1.0,1,1,17
368,-208,-187.4,-181.83333333333334,-5.566666666666663,-3.6999999999999886,0,0.0,1,7,17
369,-184,-190.0,-180.7,-9.300000000000011,-3.7333333333333485,0,0.0,1,41,17
370,-199,-192.7,-179.83333333333334,-12.866666666666646,-3.5666666666666345,0,0.0,1,2,17
371,-215,-197.9,-179.13333333333333,-18.76666666666668,-5.900000000000034,0,0.0,1,1,17
372,-227,-203.0,-179.1,-23.900000000000006,-5.133333333333326,0,0.0,1,5,17
373,-235,-207.3,-179.73333333333332,-27.56666666666669,-3.6666666666666856,0,0.0,1,9,17
