Data,Ruota,1,2,3,4,5
01/08/1970,TO,46,26,35,66,59
08/08/1970,TO,72,9,39,56,62
15/08/1970,TO,6,20,29,60,77
22/08/1970,TO,32,76,49,26,6
29/08/1970,TO,21,1,62,26,49
05/09/1970,TO,78,83,11,14,37
12/09/1970,TO,78,72,87,41,14
19/09/1970,TO,51,49,50,29,46
26/09/1970,TO,61,33,14,5,2
03/10/1970,TO,79,23,14,81,47
10/10/1970,TO,87,67,49,57,85
17/10/1970,TO,55,53,57,72,79
24/10/1970,TO,73,71,59,41,1
31/10/1970,TO,27,83,59,55,2
07/11/1970,TO,53,29,24,18,49
14/11/1970,TO,45,52,28,46,36
21/11/1970,TO,79,21,32,54,67
28/11/1970,TO,12,71,44,67,58
05/12/1970,TO,87,42,64,46,86
12/12/1970,TO,21,37,86,41,50
19/12/1970,TO,8,50,71,68,47
28/12/1970,TO,19,63,23,11,43
02/01/1971,TO,27,62,23,28,43
09/01/1971,TO,43,50,31,34,17
16/01/1971,TO,41,76,13,60,27
23/01/1971,TO,51,50,44,23,90
30/01/1971,TO,17,58,43,51,3
06/02/1971,TO,78,12,50,83,18
13/02/1971,TO,22,84,20,44,45
20/02/1971,TO,57,37,19,14,6
27/02/1971,TO,24,10,32,45,54
06/03/1971,TO,65,30,49,78,71
13/03/1971,TO,25,34,39,1,26
20/03/1971,TO,36,10,32,53,12
27/03/1971,TO,32,27,12,73,24
03/04/1971,TO,11,26,56,83,81
10/04/1971,TO,86,72,2,60,50
17/04/1971,TO,47,73,75,37,65
24/04/1971,TO,24,47,52,23,2
01/05/1971,TO,43,78,7,62,55
08/05/1971,TO,90,85,32,33,24
15/05/1971,TO,4,68,35,12,89
22/05/1971,TO,18,75,77,11,63
29/05/1971,TO,29,86,60,39,35
05/06/1971,TO,81,85,51,27,53
12/06/1971,TO,18,34,35,17,11
19/06/1971,TO,14,52,45,87,43
26/06/1971,TO,24,48,23,51,87
03/07/1971,TO,50,7,51,22,33
10/07/1971,TO,51,45,43,34,67
17/07/1971,TO,12,81,38,44,43
24/07/1971,TO,76,73,21,2,47
31/07/1971,TO,61,5,35,51,48
07/08/1971,TO,86,72,10,54,68
14/08/1971,TO,42,15,73,36,24
21/08/1971,TO,68,26,33,85,35
28/08/1971,TO,49,28,50,2,73
04/09/1971,TO,59,47,11,2,85
11/09/1971,TO,72,83,16,65,18
18/09/1971,TO,22,34,44,69,19
25/09/1971,TO,62,19,46,31,63
02/10/1971,TO,18,27,81,26,12
09/10/1971,TO,55,50,71,84,23
16/10/1971,TO,90,76,50,17,41
23/10/1971,TO,18,82,30,3,62
30/10/1971,TO,40,58,26,85,78
06/11/1971,TO,45,24,67,78,14
13/11/1971,TO,87,36,3,5,30
20/11/1971,TO,22,66,9,75,58
27/11/1971,TO,79,81,54,27,51
04/12/1971,TO,26,46,55,17,7
11/12/1971,TO,39,48,30,74,17
18/12/1971,TO,9,3,90,32,80
25/12/1971,TO,56,81,55,12,27
01/01/1972,TO,44,20,69,81,55
08/01/1972,TO,9,43,77,2,32
15/01/1972,TO,47,60,54,12,24
22/01/1972,TO,72,21,6,49,3
29/01/1972,TO,33,56,23,18,36
05/02/1972,TO,22,82,48,85,2
12/02/1972,TO,24,48,80,71,16
19/02/1972,TO,48,83,12,18,52
26/02/1972,TO,60,70,51,20,18
04/03/1972,TO,31,56,68,69,53
11/03/1972,TO,53,80,79,61,57
18/03/1972,TO,41,43,50,83,49
25/03/1972,TO,79,60,8,32,46
01/04/1972,TO,42,25,54,71,72
08/04/1972,TO,4,54,25,72,1
15/04/1972,TO,38,67,52,90,24
22/04/1972,TO,13,21,8,72,7
29/04/1972,TO,22,20,26,30,21
06/05/1972,TO,12,31,48,5,4
13/05/1972,TO,44,40,8,82,85
20/05/1972,TO,2,34,11,80,63
27/05/1972,TO,8,28,89,13,18
03/06/1972,TO,60,87,85,32,6
10/06/1972,TO,70,65,79,5,25
17/06/1972,TO,71,67,8,85,88
24/06/1972,TO,50,14,7,48,35
01/07/1972,TO,57,60,9,30,29
08/07/1972,TO,73,87,19,51,72
15/07/1972,TO,39,57,83,65,59
22/07/1972,TO,34,41,82,70,87
29/07/1972,TO,86,11,30,37,55
05/08/1972,TO,5,84,29,50,57
12/08/1972,TO,20,78,26,76,57
19/08/1972,TO,15,25,22,75,24
26/08/1972,TO,88,65,23,35,66
02/09/1972,TO,34,30,72,58,4
09/09/1972,TO,9,89,27,56,33
16/09/1972,TO,56,19,39,49,14
23/09/1972,TO,2,60,88,78,48
30/09/1972,TO,35,57,61,71,17
07/10/1972,TO,86,28,15,36,10
14/10/1972,TO,72,78,46,14,51
21/10/1972,TO,41,4,53,1,23
28/10/1972,TO,17,35,81,38,79
04/11/1972,TO,13,15,83,47,68
11/11/1972,TO,47,26,23,65,54
18/11/1972,TO,90,44,88,66,48
25/11/1972,TO,31,1,17,53,83
02/12/1972,TO,57,21,72,59,45
09/12/1972,TO,14,66,10,65,70
16/12/1972,TO,87,14,31,79,45
23/12/1972,TO,53,74,16,43,13
30/12/1972,TO,58,63,23,21,28
06/01/1973,TO,8,24,1,54,22
13/01/1973,TO,48,2,33,17,42
20/01/1973,TO,42,66,60,20,49
27/01/1973,TO,87,39,65,81,67
03/02/1973,TO,44,88,71,42,69
10/02/1973,TO,45,76,40,44,8
17/02/1973,TO,79,63,81,37,45
24/02/1973,TO,79,70,8,20,37
03/03/1973,TO,20,48,10,90,35
10/03/1973,TO,26,2,89,81,43
17/03/1973,TO,42,66,84,49,43
24/03/1973,TO,76,27,78,23,80
31/03/1973,TO,59,27,77,23,5
07/04/1973,TO,9,36,21,90,40
14/04/1973,TO,11,59,9,66,41
21/04/1973,TO,62,39,89,26,65
28/04/1973,TO,33,22,78,73,48
05/05/1973,TO,86,63,17,12,87
12/05/1973,TO,80,71,89,58,24
19/05/1973,TO,29,82,15,88,25
26/05/1973,TO,14,51,38,77,74
02/06/1973,TO,34,37,4,87,44
09/06/1973,TO,41,38,3,30,13
16/06/1973,TO,62,32,35,57,23
23/06/1973,TO,40,56,61,82,70
30/06/1973,TO,12,55,46,45,3
07/07/1973,TO,38,20,79,13,66
14/07/1973,TO,21,26,90,52,9
21/07/1973,TO,7,41,39,14,81
28/07/1973,TO,86,3,90,43,62
04/08/1973,TO,90,74,9,11,23
11/08/1973,TO,46,69,37,87,49
18/08/1973,TO,54,73,8,24,41
25/08/1973,TO,87,22,44,6,2
01/09/1973,TO,86,28,5,63,71
08/09/1973,TO,37,10,18,57,58
15/09/1973,TO,71,41,6,21,10
22/09/1973,TO,75,31,68,19,81
29/09/1973,TO,31,62,12,8,61
06/10/1973,TO,54,32,77,6,3
13/10/1973,TO,63,15,55,48,19
20/10/1973,TO,65,7,10,63,34
27/10/1973,TO,65,36,23,47,10
03/11/1973,TO,71,56,84,53,15
10/11/1973,TO,56,60,20,84,6
17/11/1973,TO,75,52,4,5,30
24/11/1973,TO,29,46,64,90,54
01/12/1973,TO,3,53,25,41,67
08/12/1973,TO,16,18,79,13,71
15/12/1973,TO,61,70,75,22,2
22/12/1973,TO,70,23,78,57,19
29/12/1973,TO,37,76,41,28,53
05/01/1974,TO,31,51,29,49,60
12/01/1974,TO,86,54,13,48,60
19/01/1974,TO,46,33,67,77,79
26/01/1974,TO,28,21,48,16,50
02/02/1974,TO,19,15,62,26,90
09/02/1974,TO,72,54,39,57,38
16/02/1974,TO,60,39,24,81,9
23/02/1974,TO,8,21,59,24,75
02/03/1974,TO,19,80,38,51,22
09/03/1974,TO,46,69,34,73,58
16/03/1974,TO,34,77,37,48,14
23/03/1974,TO,71,11,84,57,39
30/03/1974,TO,66,20,72,83,17
06/04/1974,TO,26,88,46,41,56
13/04/1974,TO,4,73,38,75,25
20/04/1974,TO,72,44,36,12,74
27/04/1974,TO,58,5,33,7,78
04/05/1974,TO,69,64,30,75,12
11/05/1974,TO,64,4,57,14,61
18/05/1974,TO,12,78,68,49,31
25/05/1974,TO,19,75,66,13,61
01/06/1974,TO,37,39,38,34,59
08/06/1974,TO,6,48,64,40,55
15/06/1974,TO,30,71,2,87,66
22/06/1974,TO,20,23,84,52,56
29/06/1974,TO,14,87,21,16,4
06/07/1974,TO,28,59,15,10,37
13/07/1974,TO,11,85,22,3,12
20/07/1974,TO,34,58,78,32,23
27/07/1974,TO,71,51,70,53,86
03/08/1974,TO,9,39,54,83,7
10/08/1974,TO,21,68,40,55,34
17/08/1974,TO,81,4,43,66,39
24/08/1974,TO,88,81,16,23,59
31/08/1974,TO,3,30,8,50,79
07/09/1974,TO,68,46,22,36,86
14/09/1974,TO,31,45,24,18,38
21/09/1974,TO,25,77,11,81,10
28/09/1974,TO,42,84,2,60,11
05/10/1974,TO,68,37,39,42,65
12/10/1974,TO,41,29,24,59,90
19/10/1974,TO,23,80,8,29,20
26/10/1974,TO,88,70,3,80,22
02/11/1974,TO,43,64,30,9,40
09/11/1974,TO,80,76,77,85,89
16/11/1974,TO,7,64,63,5,76
23/11/1974,TO,49,69,75,28,29
30/11/1974,TO,59,62,60,32,22
07/12/1974,TO,89,18,78,74,12
14/12/1974,TO,55,6,1,50,76
21/12/1974,TO,71,40,68,53,77
28/12/1974,TO,16,2,59,60,14
04/01/1975,TO,26,33,82,44,46
11/01/1975,TO,24,38,1,49,50
18/01/1975,TO,87,16,42,8,30
25/01/1975,TO,76,28,36,86,29
01/02/1975,TO,57,79,7,62,68
08/02/1975,TO,85,21,20,64,78
15/02/1975,TO,32,80,81,41,33
22/02/1975,TO,55,66,4,13,83
01/03/1975,TO,52,77,78,31,69
08/03/1975,TO,77,17,72,26,65
15/03/1975,TO,69,89,20,66,47
22/03/1975,TO,36,75,43,6,47
29/03/1975,TO,2,49,74,69,27
05/04/1975,TO,8,27,82,5,51
12/04/1975,TO,1,52,78,40,22
19/04/1975,TO,48,41,52,45,71
26/04/1975,TO,66,68,84,80,46
03/05/1975,TO,38,47,5,67,56
10/05/1975,TO,50,29,52,72,60
17/05/1975,TO,4,61,51,36,87
24/05/1975,TO,10,68,25,15,42
31/05/1975,TO,50,46,32,33,21
07/06/1975,TO,88,37,48,25,80
14/06/1975,TO,24,87,48,20,75
21/06/1975,TO,86,54,23,49,38
28/06/1975,TO,83,27,53,64,40
05/07/1975,TO,50,32,52,85,83
12/07/1975,TO,41,60,17,62,27
19/07/1975,TO,57,79,45,18,33
26/07/1975,TO,64,69,10,72,33
02/08/1975,TO,7,57,38,51,35
09/08/1975,TO,44,2,25,31,61
16/08/1975,TO,17,90,84,28,39
23/08/1975,TO,14,2,13,76,64
30/08/1975,TO,44,60,2,53,83
06/09/1975,TO,7,80,68,67,48
13/09/1975,TO,8,26,87,46,51
20/09/1975,TO,77,23,22,37,27
27/09/1975,TO,54,33,56,47,35
04/10/1975,TO,19,72,80,7,78
11/10/1975,TO,11,37,75,51,72
18/10/1975,TO,42,75,33,56,5
25/10/1975,TO,88,63,55,72,26
01/11/1975,TO,24,84,48,52,42
08/11/1975,TO,17,42,23,82,47
15/11/1975,TO,42,69,48,46,2
22/11/1975,TO,85,18,8,6,39
29/11/1975,TO,47,29,12,24,77
06/12/1975,TO,24,47,33,27,48
13/12/1975,TO,68,32,31,75,10
20/12/1975,TO,4,9,7,65,18
27/12/1975,TO,50,14,87,11,27
03/01/1976,TO,65,24,5,31,83
10/01/1976,TO,55,17,80,49,48
17/01/1976,TO,46,7,40,16,27
24/01/1976,TO,14,25,12,9,23
31/01/1976,TO,21,90,51,58,80
07/02/1976,TO,24,15,86,60,84
14/02/1976,TO,40,51,5,50,47
21/02/1976,TO,84,89,73,61,52
28/02/1976,TO,4,36,68,12,64
06/03/1976,TO,22,38,81,86,30
13/03/1976,TO,81,39,47,70,33
20/03/1976,TO,19,7,89,11,52
27/03/1976,TO,81,2,16,64,10
03/04/1976,TO,34,58,78,79,48
10/04/1976,TO,84,58,80,26,28
17/04/1976,TO,45,70,81,8,33
24/04/1976,TO,78,14,77,19,28
01/05/1976,TO,60,20,89,3,28
08/05/1976,TO,9,90,44,70,21
15/05/1976,TO,28,13,39,87,26
22/05/1976,TO,14,65,24,27,56
29/05/1976,TO,7,54,64,11,89
05/06/1976,TO,19,25,20,34,89
12/06/1976,TO,54,25,61,82,2
19/06/1976,TO,10,6,46,15,35
26/06/1976,TO,28,32,58,70,49
03/07/1976,TO,6,47,82,32,41
10/07/1976,TO,20,44,54,72,8
17/07/1976,TO,77,83,59,67,85
24/07/1976,TO,20,28,43,54,26
31/07/1976,TO,27,61,38,76,68
07/08/1976,TO,70,49,28,71,10
14/08/1976,TO,73,36,66,69,65
21/08/1976,TO,8,7,17,3,1
28/08/1976,TO,25,4,43,41,44
04/09/1976,TO,12,52,88,15,35
11/09/1976,TO,86,46,48,8,37
18/09/1976,TO,85,77,39,65,35
25/09/1976,TO,51,16,59,67,87
02/10/1976,TO,79,10,8,39,51
09/10/1976,TO,3,32,59,78,34
16/10/1976,TO,13,66,85,35,59
23/10/1976,TO,28,53,2,67,55
30/10/1976,TO,66,40,73,46,12
06/11/1976,TO,64,2,88,24,8
13/11/1976,TO,84,31,57,43,60
20/11/1976,TO,27,57,81,35,71
27/11/1976,TO,7,86,33,26,64
04/12/1976,TO,62,82,65,15,27
11/12/1976,TO,87,14,62,37,30
18/12/1976,TO,62,4,83,41,13
25/12/1976,TO,46,39,76,14,16
01/01/1977,TO,24,4,87,49,35
08/01/1977,TO,79,67,63,24,65
15/01/1977,TO,53,41,29,40,24
22/01/1977,TO,50,38,10,87,89
29/01/1977,TO,68,83,47,1,40
05/02/1977,TO,43,25,4,47,66
12/02/1977,TO,5,68,74,54,82
19/02/1977,TO,73,1,57,56,77
26/02/1977,TO,32,8,25,43,17
05/03/1977,TO,27,78,65,33,88
12/03/1977,TO,6,69,76,20,10
19/03/1977,TO,77,75,30,15,68
26/03/1977,TO,90,27,42,13,9
02/04/1977,TO,1,78,34,25,80
09/04/1977,TO,46,42,37,29,89
16/04/1977,TO,50,2,66,76,22
23/04/1977,TO,83,33,77,64,37
30/04/1977,TO,67,90,3,77,7
07/05/1977,TO,44,66,68,5,14
14/05/1977,TO,76,2,51,87,12
21/05/1977,TO,64,7,81,65,38
28/05/1977,TO,30,38,51,8,83
04/06/1977,TO,83,60,40,48,29
11/06/1977,TO,7,65,61,19,14
18/06/1977,TO,57,49,84,72,16
25/06/1977,TO,86,70,5,62,24
02/07/1977,TO,71,63,51,75,19
09/07/1977,TO,73,57,47,33,39
16/07/1977,TO,71,3,39,31,35
23/07/1977,TO,23,42,4,22,40
30/07/1977,TO,80,15,24,75,61
06/08/1977,TO,33,76,78,70,3
13/08/1977,TO,86,12,18,22,40
20/08/1977,TO,35,29,55,42,40
27/08/1977,TO,40,4,17,44,41
03/09/1977,TO,14,61,50,64,22
10/09/1977,TO,7,25,42,47,81
17/09/1977,TO,47,20,16,42,73
24/09/1977,TO,29,44,75,69,71
01/10/1977,TO,18,55,66,57,37
08/10/1977,TO,32,15,54,61,30
15/10/1977,TO,71,90,70,24,20
22/10/1977,TO,51,29,63,10,33
29/10/1977,TO,31,79,30,49,24
05/11/1977,TO,19,26,33,34,47
12/11/1977,TO,89,33,47,16,54
19/11/1977,TO,17,4,20,60,82
26/11/1977,TO,61,78,30,34,9
03/12/1977,TO,79,54,26,2,88
10/12/1977,TO,14,39,77,40,56
17/12/1977,TO,6,8,86,43,41
24/12/1977,TO,11,63,72,8,15
31/12/1977,TO,84,65,81,45,44
07/01/1978,TO,56,61,32,54,27
14/01/1978,TO,21,25,28,64,2
21/01/1978,TO,72,53,34,58,50
28/01/1978,TO,7,6,13,21,22
04/02/1978,TO,33,8,68,5,21
11/02/1978,TO,76,51,54,67,81
18/02/1978,TO,90,69,68,12,86
25/02/1978,TO,9,76,57,43,68
04/03/1978,TO,1,75,3,24,83
11/03/1978,TO,35,66,77,56,11
18/03/1978,TO,2,46,74,43,87
25/03/1978,TO,16,65,44,33,21
01/04/1978,TO,54,83,85,18,24
08/04/1978,TO,74,15,52,49,35
15/04/1978,TO,72,68,56,8,44
22/04/1978,TO,81,79,89,34,80
29/04/1978,TO,11,31,44,81,61
06/05/1978,TO,34,88,37,46,61
13/05/1978,TO,23,17,25,89,60
20/05/1978,TO,58,51,4,36,88
27/05/1978,TO,51,66,19,85,55
03/06/1978,TO,82,56,51,26,72
10/06/1978,TO,31,74,48,83,39
17/06/1978,TO,42,15,88,64,55
24/06/1978,TO,21,46,44,17,54
01/07/1978,TO,68,82,77,63,16
08/07/1978,TO,44,6,39,7,62
15/07/1978,TO,47,7,4,16,56
22/07/1978,TO,8,10,38,29,43
29/07/1978,TO,27,54,71,5,70
05/08/1978,TO,87,13,61,82,32
12/08/1978,TO,65,67,61,47,78
19/08/1978,TO,26,90,69,86,45
26/08/1978,TO,88,2,66,51,55
02/09/1978,TO,64,72,28,41,89
09/09/1978,TO,12,21,30,28,68
16/09/1978,TO,87,48,32,69,79
23/09/1978,TO,48,24,68,87,22
30/09/1978,TO,26,40,73,35,22
07/10/1978,TO,52,3,59,53,37
14/10/1978,TO,29,75,86,55,12
21/10/1978,TO,55,30,60,9,21
28/10/1978,TO,14,39,24,7,30
04/11/1978,TO,43,33,52,31,14
11/11/1978,TO,61,41,1,4,66
18/11/1978,TO,31,84,3,74,29
25/11/1978,TO,65,45,6,21,44
02/12/1978,TO,7,67,81,71,33
09/12/1978,TO,48,45,30,36,16
16/12/1978,TO,25,37,7,39,81
23/12/1978,TO,54,71,6,86,39
30/12/1978,TO,44,31,7,67,30
06/01/1979,TO,23,86,43,61,13
13/01/1979,TO,11,77,61,68,29
20/01/1979,TO,37,50,23,75,6
27/01/1979,TO,25,30,83,14,3
03/02/1979,TO,46,45,75,11,4
10/02/1979,TO,11,73,15,53,63
17/02/1979,TO,6,24,71,40,32
24/02/1979,TO,62,8,21,17,68
03/03/1979,TO,20,32,87,12,25
10/03/1979,TO,33,56,39,89,38
17/03/1979,TO,73,81,14,77,2
24/03/1979,TO,88,28,35,76,45
31/03/1979,TO,21,32,67,25,85
07/04/1979,TO,20,78,24,3,17
14/04/1979,TO,7,73,16,31,55
21/04/1979,TO,89,41,77,2,34
28/04/1979,TO,19,87,33,58,66
05/05/1979,TO,64,83,85,30,3
12/05/1979,TO,50,80,32,62,46
19/05/1979,TO,9,42,5,74,75
26/05/1979,TO,42,90,9,41,7
02/06/1979,TO,17,76,54,39,5
09/06/1979,TO,8,57,85,55,83
16/06/1979,TO,80,27,74,2,67
23/06/1979,TO,54,69,6,63,7
30/06/1979,TO,16,89,30,43,74
07/07/1979,TO,66,23,6,38,57
14/07/1979,TO,76,29,22,62,2
21/07/1979,TO,32,24,83,41,76
28/07/1979,TO,44,75,85,54,89
04/08/1979,TO,38,62,61,15,80
11/08/1979,TO,59,33,51,80,52
18/08/1979,TO,41,64,13,22,67
25/08/1979,TO,7,88,47,67,4
01/09/1979,TO,29,32,82,60,80
08/09/1979,TO,73,38,23,64,40
15/09/1979,TO,84,10,41,62,69
22/09/1979,TO,32,61,39,53,30
29/09/1979,TO,50,57,1,48,44
06/10/1979,TO,81,36,59,16,44
13/10/1979,TO,64,9,89,71,88
20/10/1979,TO,9,57,20,4,32
27/10/1979,TO,65,86,16,72,12
03/11/1979,TO,14,47,21,73,43
10/11/1979,TO,20,88,37,83,7
17/11/1979,TO,63,24,49,54,74
24/11/1979,TO,56,83,21,68,43
01/12/1979,TO,17,90,2,11,21
08/12/1979,TO,70,36,80,15,5
15/12/1979,TO,14,47,81,90,78
22/12/1979,TO,3,22,7,80,72
29/12/1979,TO,88,18,23,51,49
05/01/1980,TO,18,13,51,62,53
12/01/1980,TO,40,47,61,42,5
19/01/1980,TO,9,40,63,48,80
26/01/1980,TO,45,74,13,35,42
02/02/1980,TO,37,58,11,47,17
09/02/1980,TO,61,1,19,26,42
16/02/1980,TO,51,21,17,35,62
23/02/1980,TO,83,7,71,41,61
01/03/1980,TO,64,85,31,33,4
08/03/1980,TO,24,42,32,88,10
15/03/1980,TO,8,22,70,5,42
22/03/1980,TO,36,17,6,87,21
29/03/1980,TO,63,33,27,49,13
05/04/1980,TO,86,41,54,59,22
12/04/1980,TO,60,62,82,73,56
19/04/1980,TO,29,88,16,78,2
26/04/1980,TO,87,46,7,71,30
03/05/1980,TO,44,72,51,38,35
10/05/1980,TO,55,10,87,38,30
17/05/1980,TO,86,2,55,15,44
24/05/1980,TO,71,84,15,34,1
31/05/1980,TO,53,60,70,28,49
07/06/1980,TO,29,47,31,78,52
14/06/1980,TO,43,35,49,70,61
21/06/1980,TO,85,17,74,6,27
28/06/1980,TO,11,13,25,47,70
05/07/1980,TO,34,65,71,30,82
12/07/1980,TO,31,34,52,60,48
19/07/1980,TO,49,81,85,44,24
26/07/1980,TO,28,72,90,33,55
02/08/1980,TO,65,74,7,16,80
09/08/1980,TO,51,57,79,19,68
16/08/1980,TO,14,40,37,84,82
23/08/1980,TO,28,15,80,12,82
30/08/1980,TO,74,44,32,68,59
06/09/1980,TO,54,49,86,32,29
13/09/1980,TO,56,25,14,80,41
20/09/1980,TO,37,55,35,22,63
27/09/1980,TO,80,78,53,64,75
04/10/1980,TO,20,46,31,82,33
11/10/1980,TO,35,77,10,49,83
18/10/1980,TO,87,8,58,13,1
25/10/1980,TO,53,14,42,72,84
01/11/1980,TO,23,54,82,73,19
08/11/1980,TO,25,29,80,21,13
15/11/1980,TO,83,34,63,84,71
22/11/1980,TO,88,2,68,14,85
29/11/1980,TO,9,48,87,16,70
06/12/1980,TO,38,84,18,58,70
13/12/1980,TO,26,58,1,24,73
20/12/1980,TO,31,58,27,54,17
27/12/1980,TO,65,4,73,14,70
03/01/1981,TO,59,73,10,27,23
10/01/1981,TO,37,33,8,49,85
17/01/1981,TO,2,86,50,17,45
24/01/1981,TO,43,71,49,75,84
31/01/1981,TO,63,12,90,54,7
07/02/1981,TO,88,62,9,34,24
14/02/1981,TO,30,88,34,10,20
21/02/1981,TO,71,49,67,38,39
28/02/1981,TO,81,78,3,54,59
07/03/1981,TO,67,29,53,66,44
14/03/1981,TO,9,26,51,20,57
21/03/1981,TO,81,48,47,55,85
28/03/1981,TO,62,34,3,53,37
04/04/1981,TO,72,33,80,87,4
11/04/1981,TO,86,12,52,5,59
18/04/1981,TO,87,51,48,2,31
25/04/1981,TO,21,65,42,84,7
02/05/1981,TO,19,7,31,54,23
09/05/1981,TO,52,43,83,9,25
16/05/1981,TO,81,27,59,31,50
23/05/1981,TO,27,23,75,37,17
30/05/1981,TO,27,67,24,60,59
06/06/1981,TO,83,38,80,33,5
13/06/1981,TO,81,55,71,23,80
20/06/1981,TO,47,75,67,9,48
27/06/1981,TO,38,90,3,62,9
04/07/1981,TO,87,76,44,65,49
11/07/1981,TO,41,6,32,15,11
18/07/1981,TO,39,54,29,85,38
25/07/1981,TO,50,62,5,80,29
01/08/1981,TO,38,88,4,11,32
08/08/1981,TO,78,48,35,49,27
15/08/1981,TO,17,70,5,64,35
22/08/1981,TO,14,8,26,34,63
29/08/1981,TO,10,59,30,86,39
05/09/1981,TO,38,54,84,16,27
12/09/1981,TO,51,47,22,90,49
19/09/1981,TO,61,10,66,2,80
26/09/1981,TO,68,35,45,89,14
03/10/1981,TO,18,60,34,40,25
10/10/1981,TO,11,22,56,32,18
17/10/1981,TO,3,74,24,68,16
24/10/1981,TO,86,51,17,54,78
31/10/1981,TO,55,70,66,73,46
07/11/1981,TO,38,85,70,26,46
14/11/1981,TO,57,61,63,52,56
21/11/1981,TO,37,68,6,59,66
28/11/1981,TO,57,6,65,37,38
05/12/1981,TO,70,54,71,34,23
12/12/1981,TO,27,10,76,26,67
19/12/1981,TO,3,37,15,44,66
26/12/1981,TO,88,31,38,33,21
02/01/1982,TO,80,25,66,43,69
09/01/1982,TO,66,81,84,82,61
16/01/1982,TO,90,69,79,35,21
23/01/1982,TO,30,34,41,7,1
30/01/1982,TO,79,48,27,51,17
06/02/1982,TO,8,33,19,11,64
13/02/1982,TO,3,23,58,48,90
20/02/1982,TO,22,29,55,52,66
27/02/1982,TO,42,9,11,51,63
06/03/1982,TO,87,83,53,52,86
13/03/1982,TO,72,15,45,66,81
20/03/1982,TO,31,16,60,12,90
27/03/1982,TO,58,20,86,25,28
03/04/1982,TO,50,1,71,77,74
10/04/1982,TO,55,37,83,8,6
17/04/1982,TO,47,58,8,10,45
24/04/1982,TO,80,37,16,45,28
01/05/1982,TO,14,47,89,87,33
08/05/1982,TO,33,51,46,17,69
15/05/1982,TO,49,25,41,66,26
22/05/1982,TO,35,65,42,53,29
29/05/1982,TO,29,45,18,88,74
05/06/1982,TO,5,77,8,15,7
12/06/1982,TO,72,29,5,46,7
19/06/1982,TO,37,69,26,86,88
26/06/1982,TO,50,25,11,73,1
03/07/1982,TO,24,69,33,1,37
10/07/1982,TO,62,64,70,46,24
17/07/1982,TO,54,7,36,13,42
24/07/1982,TO,86,6,8,24,60
31/07/1982,TO,32,19,27,3,11
07/08/1982,TO,43,26,65,80,18
14/08/1982,TO,9,31,19,25,5
21/08/1982,TO,11,25,29,4,75
28/08/1982,TO,67,79,80,90,78
04/09/1982,TO,57,32,51,45,55
11/09/1982,TO,71,30,20,15,34
18/09/1982,TO,14,19,84,40,29
25/09/1982,TO,88,28,42,67,5
02/10/1982,TO,68,74,34,18,6
09/10/1982,TO,67,69,19,33,64
16/10/1982,TO,14,9,87,48,62
23/10/1982,TO,23,25,67,18,55
30/10/1982,TO,84,53,42,63,68
06/11/1982,TO,72,33,40,15,63
13/11/1982,TO,54,2,76,48,30
20/11/1982,TO,38,73,55,14,15
27/11/1982,TO,11,18,2,13,59
04/12/1982,TO,5,74,71,55,7
11/12/1982,TO,87,29,83,88,14
18/12/1982,TO,75,23,66,84,86
25/12/1982,TO,43,37,39,57,21
01/01/1983,TO,12,82,23,8,28
08/01/1983,TO,11,29,10,50,75
15/01/1983,TO,21,37,76,49,47
22/01/1983,TO,41,24,44,43,37
29/01/1983,TO,31,7,86,8,27
05/02/1983,TO,75,68,76,78,43
12/02/1983,TO,63,28,81,27,60
19/02/1983,TO,57,26,63,30,48
26/02/1983,TO,67,26,1,29,12
05/03/1983,TO,55,81,77,18,84
12/03/1983,TO,10,42,90,17,46
19/03/1983,TO,81,63,22,83,75
26/03/1983,TO,31,46,41,44,13
02/04/1983,TO,1,2,77,87,50
09/04/1983,TO,7,20,72,82,19
16/04/1983,TO,29,57,36,56,12
23/04/1983,TO,55,58,50,17,40
30/04/1983,TO,76,41,12,75,54
07/05/1983,TO,34,17,53,59,22
14/05/1983,TO,81,24,17,31,83
21/05/1983,TO,9,39,82,14,70
28/05/1983,TO,81,2,34,37,3
04/06/1983,TO,71,90,59,4,35
11/06/1983,TO,60,18,43,34,71
18/06/1983,TO,79,89,30,57,32
25/06/1983,TO,86,81,76,74,3
02/07/1983,TO,59,24,82,17,2
09/07/1983,TO,9,25,13,45,10
16/07/1983,TO,60,69,27,55,85
23/07/1983,TO,73,68,60,33,24
30/07/1983,TO,24,67,61,90,5
06/08/1983,TO,67,44,1,31,82
13/08/1983,TO,72,74,38,47,1
20/08/1983,TO,2,73,54,18,65
27/08/1983,TO,90,65,81,69,88
03/09/1983,TO,74,69,77,28,82
10/09/1983,TO,56,86,85,60,55
17/09/1983,TO,74,31,53,20,89
24/09/1983,TO,66,24,32,67,12
01/10/1983,TO,35,80,31,42,8
08/10/1983,TO,74,11,10,60,4
15/10/1983,TO,84,7,39,14,59
22/10/1983,TO,18,9,88,37,32
29/10/1983,TO,60,78,31,87,55
05/11/1983,TO,60,52,25,9,31
12/11/1983,TO,45,34,33,82,2
19/11/1983,TO,15,39,26,2,51
26/11/1983,TO,79,59,86,57,4
03/12/1983,TO,13,3,75,24,49
10/12/1983,TO,86,50,15,13,4
17/12/1983,TO,53,12,79,85,36
